pillar,pattern,file,line,context
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,180,"Mass $m_{\pi^+}$ & $139.570\,39(18)$~MeV/$c^2$ & \tagBL{} \\"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,181,Lifetime $\tau_{\pi^+}$ & $2.6033(5) \times 10^{-8}$~s & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,182,BR($\pi^+ \to \mu^+\nu_\mu$) & $99.98770(4)\%$ & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,183,BR($\pi^+ \to e^+\nu_e$) & $1.230(4) \times 10^{-4}$ & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,189,suppression} phenomenon \tagBL{}.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,192,Additional channels exist at sub-dominant levels \tagBL{}: radiative decays
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,279,the $\mu$-channel \tagBL{}.}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,315,\subsubsection{Helicity Suppression: Baseline vs.\ EDC Interpretation}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,317,\paragraph{Standard Model scaling \tagBL{}.}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,324,"\approx 8100$, matching observation \tagBL{}."
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,368,"Until this is done, we treat the $m_\ell^2$ scaling as \tagBL{} and the"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,373,factor.} We accept it as a baseline fact \tagBL{} and show that the EDC
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,408,$\tau_\pi \approx 26$~ns \tagBL{}.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/08_case_pion.tex,601,\item[Helicity suppression] $\Gamma \propto m_\ell^2$ scaling (baseline fact)
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04_ontology.tex,128,\textbf{Key feature}: Helicity suppression factor $(m_e/m_\mu)^2$ is a baseline
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04_ontology.tex,129,fact \tagBL{}; EDC interprets it as a consequence of boundary conditions
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch7_attempt3_cp_phase.tex,52,The Standard Model CP violation is characterized by \tagBL{}:
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04a_unified_master_figure.tex,51,not derived here. All values are \tagBL{}.}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04a_unified_master_figure.tex,86,\textbf{Kinematic gate} \tagBL{}/\tagDc{}:
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04a_unified_master_figure.tex,95,"forbidden. This is baseline physics, not an EDC-specific claim."
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch11_g5_ell_value_closure_attempt.tex,163,\hbar c &= 197.3 \text{ MeV}\cdot\text{fm} \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,2,% Chapter 6 Subsection: PMNS Attempt 1 — Z₃ Symmetry Baseline
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,3,% Status: Negative result — DFT baseline falsified by θ₁₃
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,6,\subsection{Attempt PMNS-1: Symmetry Baseline and Minimal Breaking}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,16,\subsubsection{The Discrete Fourier Transform Baseline}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,17,\label{sec:ch6_dft_baseline}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,67,Using the standard PMNS parametrization \tagBL{}:
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,90,\caption{DFT baseline vs.\ observed PMNS angles}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,94,\textbf{Angle} & \textbf{DFT Prediction} & \textbf{PDG 2024} \tagBL{} & \textbf{Ratio} & \textbf{Status} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,104,title=\textbf{Verdict: DFT Baseline FALSIFIED}]
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,117,The failure of the DFT baseline identifies the key requirement: the electron
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,157,"For reference, the tri-bimaximal (TBM) mixing pattern \tagBL{}:"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,169,TBM arises from discrete flavor symmetries like $A_4$ or $S_4$ \tagBL{}.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,192,$U_{\text{PMNS}}$ exists & GREEN & \tagBL{} & Observed \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,193,$\mathbb{Z}_3$ DFT baseline computed & GREEN & \tagDc{} & Eq.~\eqref{eq:ch6_dft_matrix} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,206,negative baseline}:
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch11_opr20_attemptE_prefactor8_derivation.tex,97,\item[\ding{51}] Comparison to $M_W$ only as \tagBL{} sanity check at the end
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/meta_part2/02_decision_log.tex,36,"Ch7 CKM: compute $Z_3$ DFT baseline first, then falsify, then overlap model%"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/meta_part2/02_decision_log.tex,41,"(a) Skip baseline, go directly to overlap — rejected as loses pedagogical value;"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/meta_part2/02_decision_log.tex,42,(b) Only show baseline failure — rejected as leaves no constructive path forward%
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch20_epistemic_summary_closure_status.tex,153,"\noindent\textbf{Legend:} \textbf{[Dc]} = structurally derived given stated primitives; \textbf{[P]} = primitive/ansatz input; \textbf{[M]} = model-dependent (e.g., specific kink family); \textbf{[Der"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch20_epistemic_summary_closure_status.tex,284,$r_e$ (electron radius) & Classical electron radius & Lattice scale $\mu_{\text{lattice}} = \hbar c / r_e$ & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_case_muon.tex,19,\edcBaseline{
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_case_muon.tex,187,\caption{Neutron vs.\ Muon in thick-brane ontology \tagBL{}/\tagP{}}
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_case_muon.tex,198,Lifetime & 878.4~s \tagBL{} & $2.197 \times 10^{-6}$~s \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_case_muon.tex,227,"E_{\mathrm{brane}}(t_0) \approx m_\mu c^2 \approx 105.7~\text{MeV} \quad \text{\tagBL{}},"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_case_muon.tex,312,This is the dominant decay channel \tagBL{}.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_case_muon.tex,334,is either forbidden by conservation laws or suppressed below $10^{-12}$ \tagBL{}.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_case_muon.tex,360,$\mu^- \to e^- + \gamma$ & $< 4.2 \times 10^{-13}$ & \tagBL{} & LFV; selection rule violation \tagP{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_case_muon.tex,361,$\mu^- \to e^- + e^+ + e^-$ & $< 1.0 \times 10^{-12}$ & \tagBL{} & Mode mismatch hypothesis \tagP{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_case_muon.tex,362,$\mu^- \to e^- + \nu_e + \bar{\nu}_\mu$ & Not observed & \tagBL{} & Wrong lepton numbers \tagDc{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_case_muon.tex,377,A key empirical signature is the V--A chirality structure of weak outputs \tagBL{}.
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_case_muon.tex,603,"\item $\tau_\mu = 2.197 \times 10^{-6}$~s is \tagBL{} (baseline, not derived)"
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_1_derive_epsilon.tex,39,"Epistemic tag: \textbf{[BL$\to$Dc]}---$\lambda$ is \tagBL{}, the $\sqrt{2}$ factor is geometric."
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_1_derive_epsilon.tex,66,PDG target & $0.148$ & $0.022$ & --- & --- & \tagBL{} \\
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_1_derive_epsilon.tex,119,\item No new \tagI{} dependency (uses only $\lambda$ \tagBL{} + geometric transformation)
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_1_derive_epsilon.tex,144,"Wolfenstein scale $\lambda = 0.225$ \tagBL{}, without calibrating to PDG $\theta_{13}$."
smuggling,baseline|\\tagBL,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_1_derive_epsilon.tex,158,"Wolfenstein $\lambda$ \tagBL{} and a geometric $\sqrt{2}$, predicting"
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/CH4_lepton_mass_candidates.tex,37,\item $\alpha = 1/137.036$ — fine structure constant at Thomson limit \tagBL{}
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/CH4_lepton_mass_candidates.tex,44,m_e^{(\mathrm{EDC})} = \pi \times \sqrt{\frac{1}{137.036} \times 5.86 \times 3.121 \times 10^{-3} \times 197.3}
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/CH4_lepton_mass_candidates.tex,54,$m_e$ (experiment) & 0.511 MeV & \tagBL{} \\
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/CH4_lepton_mass_candidates.tex,90,= \frac{3}{2} \times 137.036 = 205.55
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/CH4_lepton_mass_candidates.tex,191,$m_e$ & $\pi\sqrt{\alpha\sigma\Delta\hbar c}$ & 0.508 MeV & 0.511 MeV & [P] \\
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/CH3_electroweak_parameters.tex,474,M_{\text{eff}} = m_p = 938.3 \text{ MeV}/c^2 \quad \tagBL{}
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/CH3_electroweak_parameters.tex,497,S_{\text{single}} = \frac{a}{\pi}\sqrt{2 M_{\text{eff}} V_0} = \frac{1 \text{ fm}}{\pi}\sqrt{2 \times 938 \times 59} \text{ MeV}
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,925,\item $M_{\text{eff}} = m_p = 938$ MeV/$c^2$ (proton mass) \tagBL{}
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,938,M_{\text{eff}} = m_p = 938.3 \text{ MeV}/c^2
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,964,\sqrt{2 M_{\text{eff}} V_0} &= \sqrt{2 \times 938 \times 59} \text{ MeV} = 333 \text{ MeV} \\
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,1109,$M_{\text{eff}}$ & 938 MeV & $<0.001$\% (\tagBL{}) & $17\times$ & negligible \\
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,1647,1 & Electron ($e$) & 0.511 & 1 \\
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/Z6_content_full.tex,1735,= \frac{0.511 + 105.7 + 1777}{(0.715 + 10.28 + 42.16)^2} = \frac{1883.2}{2827.0} = 0.6662
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04a_unified_master_figure.tex,88,Q_\beta(e) &= m_n - m_p - m_e = 1.293 - 0.511 = 0.782~\text{MeV} > 0
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_neutron_story.tex,133,"$m_e c^2\approx 0.511~\mathrm{MeV}$ \tagBL{}, leaving room for neutrino energy and recoil."
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_neutron_story.tex,138,Q_{n\to p} - m_e c^2 \approx 1.293 - 0.511 = 0.782~\text{MeV} > 0 \quad \Rightarrow \quad \text{OPEN}
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,520,"For $\ell = e$ one has $m_e \approx 0.511$ MeV \tagBL{}, hence $Q_\beta(e) > 0$,"
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,523,Q_\beta(e) \approx 1.293 - 0.511 = 0.782~\text{MeV} > 0.
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,556,$m_p + m_\mu + m_\nu \approx 938.3 + 105.7 + 0 = 1044$ MeV.
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,557,\item \textbf{Comparison}: But $m_n c^2 \approx 939.6$ MeV $<$ 1044 MeV.
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,13,Mass: $m_e = 0.511$ MeV (lightest charged particle)\\
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,59,\item We do \textbf{not} derive $m_e = 0.511$ MeV; this is \tagBL{} (PDG).
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,200,\item $e^-$ channel: $m_e = 0.511$ MeV $< Q_\beta$ \checkmark\ (allowed)
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,223,$e^-$ & 0.511 MeV & $+0.782$ MeV & Allowed \\
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,460,$n$ (input) & $939.57$ MeV & 0 & 0 & 0 & \\
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,462,$p$ (output) & $938.27$ MeV & $p_p$ & $+1$ & 0 & \\
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,507,Origin of $m_e = 0.511$ MeV & Mode spectrum derivation from brane geometry
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,108,Neutron & $939.565$ & $879.4$ s & Bulk-core junction &
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,116,Electron & $0.511$ & $> 10^{28}$ yr & Brane defect (ground) &
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,180,Neutron mass & $m_n = 939.565$ MeV & PDG \\
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,181,Proton mass & $m_p = 938.272$ MeV & PDG \\
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/12_epistemic_map.tex,182,Electron mass & $m_e = 0.511$ MeV & PDG \\
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,873,"\textbf{Measured:} $\alpha^{-1} = 137.035999177 \pm 0.000000021$ (CODATA 2022, low-energy limit)\\"
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,885,CODATA 2022 & $\alpha = 0.00729735...$ & $137.036$ \\
smuggling,137\.03|0\.511|938|939,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,922,$\alpha$ prediction & --- & 0.0067\% error & $1/137.036$ & Frozen \\
